transaction_id,investor_id,action,product_type,product_risk_level,amount,date,hold_days,market_change_pct,decision_source,sell_decision_source,is_chasing
TX007616,INV0449,sell,fund,4,18389,2025-04-04,88.0,-15.16,,panic,
TX007617,INV0449,sell,fund,4,7751,2025-06-19,46.0,-3.68,,rational_take_profit,
TX007618,INV0449,buy,fund,4,19485,2025-09-25,,,self,,False
TX007619,INV0449,buy,fund,4,33955,2024-09-09,,,self,,False
TX007620,INV0449,buy,etf,4,25369,2024-12-03,,,self,,False
TX007621,INV0449,buy,fund,4,19698,2024-12-29,,,self,,False
TX007622,INV0449,buy,stock,4,26193,2025-08-23,,,self,,False
TX007623,INV0449,sell,fund,4,30240,2025-04-20,86.0,-3.9,,rational_take_profit,
TX007624,INV0449,sell,stock,4,10986,2024-11-24,97.0,-5.38,,follow_others,
TX007625,INV0449,buy,mixed_medium,3,40665,2024-09-24,,,self,,False
TX007626,INV0449,buy,etf,4,27547,2025-12-20,,,advisor,,False
TX007627,INV0449,sell,stock,4,25484,2025-04-21,26.0,3.8,,follow_others,
TX007628,INV0449,buy,fund,4,27931,2025-06-19,,,social_media,,True
TX007629,INV0449,sell,fund,4,30098,2025-12-30,45.0,-4.21,,rational_take_profit,
TX007630,INV0449,sell,fund,4,21254,2025-12-05,50.0,-2.07,,need_cash,
TX007631,INV0449,sell,mixed_medium,3,17844,2025-10-25,39.0,-1.68,,follow_others,
TX007632,INV0449,buy,etf,4,7766,2024-08-01,,,self,,False
TX007633,INV0449,buy,mixed_medium,3,24937,2025-08-16,,,social_media,,False
TX007634,INV0449,sell,mixed_medium,3,10105,2025-03-11,20.0,-6.95,,panic,
TX007635,INV0450,sell,mixed_low,3,15111,2025-01-23,83.0,8.35,,rational_take_profit,
TX007636,INV0450,sell,money_market,2,14680,2025-03-01,87.0,-1.89,,panic,
TX007637,INV0450,buy,bond,2,15169,2025-10-05,,,social_media,,True
TX007638,INV0450,sell,bond,2,2611,2025-01-09,69.0,16.76,,rational_take_profit,
TX007639,INV0450,sell,bond,2,7148,2025-09-08,89.0,-12.82,,need_cash,
TX007640,INV0450,sell,bond,2,13284,2025-07-11,75.0,-9.57,,need_cash,
TX007641,INV0450,sell,mixed_low,3,8467,2025-12-18,49.0,2.33,,need_cash,
TX007642,INV0450,sell,money_market,2,7811,2025-03-21,9.0,17.4,,need_cash,
TX007643,INV0450,buy,bond,2,4716,2025-01-13,,,social_media,,True
TX007644,INV0450,sell,bond,2,3527,2025-05-29,20.0,18.64,,rational_take_profit,
TX007645,INV0450,sell,bond,2,11420,2025-10-23,91.0,-11.24,,rational_stop_loss,
TX007646,INV0450,buy,mixed_low,3,9403,2025-08-30,,,social_media,,False
TX007647,INV0450,sell,mixed_low,3,3088,2025-11-25,77.0,17.58,,rational_take_profit,
TX007648,INV0450,sell,mixed_low,3,2671,2024-09-02,79.0,-11.6,,rational_stop_loss,
TX007649,INV0450,buy,mixed_low,3,12324,2025-04-23,,,advisor,,False
TX007650,INV0450,buy,money_market,2,13710,2025-04-04,,,self,,False
TX007651,INV0450,sell,mixed_low,3,12773,2025-04-29,55.0,-11.21,,rational_stop_loss,
TX007652,INV0450,sell,bond,2,10579,2024-08-08,58.0,-5.59,,rational_stop_loss,
TX007653,INV0450,sell,mixed_low,3,9597,2025-09-07,73.0,19.64,,rational_take_profit,
TX007654,INV0450,buy,bond,2,13200,2025-04-10,,,social_media,,False
TX007655,INV0450,buy,bond,2,9796,2025-01-21,,,advisor,,False
TX007656,INV0450,buy,bond,2,3262,2025-06-10,,,social_media,,False
TX007657,INV0450,sell,mixed_low,3,6282,2024-08-14,10.0,2.59,,need_cash,
TX007658,INV0450,buy,bond,2,12945,2024-08-21,,,advisor,,True
TX007659,INV0451,buy,bond,2,12938,2025-10-05,,,self,,False
TX007660,INV0451,buy,bond,2,7291,2025-10-08,,,friend,,False
TX007661,INV0451,buy,mixed_low,3,17649,2024-07-21,,,friend,,True
TX007662,INV0451,buy,mixed_low,3,14151,2025-04-02,,,friend,,True
TX007663,INV0451,sell,fund,4,6985,2024-12-20,96.0,16.76,,rational_take_profit,
TX007664,INV0451,sell,mixed_medium,3,13299,2025-11-20,187.0,11.55,,panic,
TX007665,INV0451,buy,mixed_low,3,7031,2025-03-20,,,self,,False
TX007666,INV0452,buy,savings_insurance,1,3097,2024-08-06,,,friend,,False
TX007667,INV0452,sell,savings_insurance,1,2824,2025-07-15,111.0,6.43,,rational_take_profit,
TX007668,INV0452,sell,deposit,1,2598,2024-08-30,136.0,-14.17,,rational_stop_loss,
TX007669,INV0452,sell,money_market,2,5591,2025-10-21,124.0,2.95,,rational_take_profit,
TX007670,INV0452,buy,savings_insurance,1,5340,2024-08-15,,,self,,False
TX007671,INV0452,buy,deposit,1,7440,2025-12-02,,,friend,,True
TX007672,INV0452,buy,savings_insurance,1,3130,2025-09-22,,,social_media,,True
TX007673,INV0452,buy,savings_insurance,1,6124,2025-09-15,,,friend,,False
TX007674,INV0452,sell,savings_insurance,1,1342,2025-02-12,81.0,7.31,,need_cash,
TX007675,INV0453,buy,bond,2,6313,2025-08-29,,,advisor,,False
TX007676,INV0453,buy,bond,2,13392,2025-07-20,,,self,,False
TX007677,INV0453,buy,fund,4,16842,2025-11-08,,,self,,False
TX007678,INV0453,sell,fund,4,18398,2024-07-29,142.0,15.31,,follow_others,
TX007679,INV0453,buy,mixed_medium,3,17713,2025-12-07,,,self,,False
TX007680,INV0454,buy,mixed_low,3,18440,2024-12-28,,,social_media,,True
TX007681,INV0454,sell,bond,2,4630,2024-11-21,75.0,-5.38,,rational_stop_loss,
TX007682,INV0454,buy,money_market,2,33318,2025-11-25,,,advisor,,False
TX007683,INV0454,buy,bond,2,32626,2024-09-14,,,advisor,,False
TX007684,INV0454,sell,mixed_low,3,4790,2025-05-13,24.0,6.67,,need_cash,
TX007685,INV0454,sell,money_market,2,30263,2024-12-19,102.0,-6.93,,need_cash,
TX007686,INV0455,sell,mixed_low,3,7482,2025-12-07,14.0,-1.13,,rational_take_profit,
TX007687,INV0455,buy,mixed_medium,3,7715,2025-09-06,,,self,,False
TX007688,INV0455,sell,mixed_medium,3,6177,2025-09-01,23.0,-10.83,,rational_stop_loss,
TX007689,INV0455,sell,bond,2,6696,2024-10-13,20.0,-8.47,,panic,
TX007690,INV0455,sell,bond,2,10430,2025-08-17,16.0,-11.56,,panic,
TX007691,INV0455,buy,fund,4,6987,2024-08-23,,,self,,False
TX007692,INV0455,sell,mixed_medium,3,7116,2025-03-04,4.0,-11.97,,panic,
TX007693,INV0455,buy,fund,4,5781,2025-02-06,,,advisor,,False
TX007694,INV0455,sell,fund,4,8067,2024-07-31,33.0,-2.21,,rational_take_profit,
TX007695,INV0455,sell,fund,4,4111,2025-05-07,41.0,-1.61,,need_cash,
TX007696,INV0455,sell,bond,2,7599,2025-01-29,32.0,-1.29,,rational_take_profit,
TX007697,INV0455,buy,fund,4,8302,2025-05-26,,,self,,False
TX007698,INV0455,sell,mixed_low,3,2064,2025-08-29,35.0,-11.3,,follow_others,
TX007699,INV0456,sell,money_market,2,7192,2025-09-17,39.0,-9.55,,follow_others,
TX007700,INV0456,buy,deposit,1,5223,2025-01-08,,,self,,False
TX007701,INV0456,buy,savings_insurance,1,11353,2024-08-14,,,self,,False
TX007702,INV0456,buy,savings_insurance,1,10756,2024-07-24,,,self,,False
TX007703,INV0456,buy,deposit,1,3559,2025-08-10,,,self,,False
TX007704,INV0456,buy,deposit,1,10520,2025-06-18,,,self,,False
TX007705,INV0456,buy,deposit,1,11014,2025-09-13,,,advisor,,False
TX007706,INV0456,buy,savings_insurance,1,16362,2024-08-11,,,self,,True
TX007707,INV0456,buy,savings_insurance,1,12852,2025-11-02,,,advisor,,True
TX007708,INV0456,sell,deposit,1,13295,2025-01-31,73.0,10.91,,rational_take_profit,
TX007709,INV0456,sell,money_market,2,14079,2024-10-12,68.0,-9.29,,rational_stop_loss,
TX007710,INV0457,sell,crypto,5,8769,2024-07-09,120.0,-14.51,,rational_stop_loss,
TX007711,INV0457,buy,stock,4,5870,2025-11-21,,,advisor,,True
TX007712,INV0457,sell,crypto,5,7748,2025-05-01,155.0,-13.64,,panic,
TX007713,INV0457,buy,crypto,5,9217,2025-06-12,,,friend,,True
TX007714,INV0457,sell,stock,4,5020,2025-02-07,40.0,-13.83,,panic,
TX007715,INV0457,buy,stock,4,1555,2025-09-15,,,social_media,,False
TX007716,INV0457,buy,etf,4,9248,2024-10-23,,,self,,True
TX007717,INV0457,buy,etf,4,2074,2025-09-03,,,social_media,,True
TX007718,INV0457,buy,etf,4,7832,2025-09-08,,,self,,False
TX007719,INV0457,buy,stock,4,4563,2025-04-11,,,self,,False
TX007720,INV0457,buy,etf,4,9901,2025-08-29,,,advisor,,False
TX007721,INV0457,sell,fund,4,4498,2025-01-13,119.0,-8.07,,follow_others,
TX007722,INV0457,buy,fund,4,9550,2025-12-28,,,social_media,,False
TX007723,INV0457,buy,etf,4,1621,2025-03-12,,,social_media,,False
TX007724,INV0457,sell,fund,4,10985,2025-07-17,26.0,-4.28,,rational_take_profit,
TX007725,INV0457,buy,stock,4,8048,2024-07-10,,,friend,,True
TX007726,INV0457,buy,crypto,5,4841,2025-03-16,,,social_media,,True
TX007727,INV0458,buy,bond,2,14751,2025-07-13,,,advisor,,False
TX007728,INV0458,buy,money_market,2,18490,2025-04-09,,,advisor,,False
TX007729,INV0458,sell,bond,2,8861,2024-08-12,81.0,22.09,,need_cash,
TX007730,INV0458,buy,bond,2,17846,2025-02-18,,,friend,,True
TX007731,INV0458,buy,money_market,2,10519,2025-06-09,,,self,,False
TX007732,INV0458,buy,money_market,2,15031,2025-09-25,,,friend,,True
TX007733,INV0458,buy,money_market,2,7333,2025-06-25,,,self,,False
TX007734,INV0459,sell,fund,4,1019,2025-07-05,13.0,-3.88,,rational_take_profit,
TX007735,INV0459,buy,stock,4,5620,2024-08-10,,,social_media,,False
TX007736,INV0459,buy,fund,4,2856,2025-01-21,,,advisor,,False
TX007737,INV0459,sell,fund,4,6878,2025-06-01,41.0,-2.33,,rational_take_profit,
TX007738,INV0459,sell,stock,4,1636,2024-07-29,19.0,-18.96,,panic,
TX007739,INV0459,buy,fund,4,1972,2025-08-30,,,social_media,,True
TX007740,INV0459,sell,mixed_medium,3,3748,2025-03-14,9.0,-18.78,,panic,
TX007741,INV0459,buy,stock,4,6183,2024-10-12,,,self,,False
TX007742,INV0459,buy,etf,4,5328,2025-10-20,,,friend,,False
TX007743,INV0460,sell,mixed_low,3,54716,2025-10-13,169.0,-5.61,,rational_stop_loss,
TX007744,INV0460,buy,bond,2,34543,2025-04-18,,,social_media,,True
TX007745,INV0460,buy,mixed_low,3,56326,2025-03-17,,,advisor,,False
TX007746,INV0460,sell,bond,2,10308,2024-07-25,133.0,23.69,,rational_take_profit,
TX007747,INV0460,sell,money_market,2,48207,2025-02-16,223.0,21.69,,follow_others,
TX007748,INV0461,buy,money_market,2,5682,2024-09-25,,,social_media,,False
TX007749,INV0461,buy,savings_insurance,1,14383,2025-01-07,,,advisor,,False
TX007750,INV0461,buy,savings_insurance,1,9484,2025-12-07,,,social_media,,False
TX007751,INV0461,sell,deposit,1,3379,2024-07-15,167.0,-2.43,,rational_take_profit,
TX007752,INV0461,buy,deposit,1,5550,2025-03-12,,,social_media,,False
TX007753,INV0461,sell,savings_insurance,1,9058,2025-08-26,167.0,-6.73,,need_cash,
TX007754,INV0461,buy,deposit,1,7423,2024-07-12,,,social_media,,True
TX007755,INV0461,sell,deposit,1,5601,2024-09-26,161.0,0.17,,need_cash,
TX007756,INV0462,buy,savings_insurance,1,3944,2025-10-14,,,self,,False
TX007757,INV0462,buy,savings_insurance,1,5415,2025-11-29,,,self,,False
TX007758,INV0462,buy,deposit,1,10804,2025-12-07,,,social_media,,True
TX007759,INV0462,sell,money_market,2,5194,2025-03-22,65.0,3.47,,rational_take_profit,
TX007760,INV0462,sell,deposit,1,2399,2024-11-27,103.0,20.76,,follow_others,
TX007761,INV0462,buy,savings_insurance,1,11425,2024-09-22,,,advisor,,False
TX007762,INV0463,sell,bond,2,18626,2025-07-10,239.0,-0.7,,need_cash,
TX007763,INV0463,buy,money_market,2,20337,2025-12-22,,,self,,False
TX007764,INV0463,buy,bond,2,23761,2024-09-11,,,self,,True
TX007765,INV0463,buy,bond,2,6201,2024-12-06,,,advisor,,False
TX007766,INV0463,sell,bond,2,20405,2025-10-02,275.0,9.0,,rational_take_profit,
TX007767,INV0463,sell,mixed_low,3,19953,2025-07-17,232.0,-6.2,,need_cash,
TX007768,INV0463,sell,bond,2,25060,2025-09-19,251.0,0.02,,follow_others,
TX007769,INV0463,buy,bond,2,17039,2024-10-16,,,self,,True
TX007770,INV0463,sell,money_market,2,3896,2025-11-24,33.0,4.36,,follow_others,
TX007771,INV0463,sell,mixed_low,3,6301,2025-11-08,198.0,18.37,,panic,
TX007772,INV0463,buy,money_market,2,17413,2025-10-02,,,self,,False
TX007773,INV0463,buy,money_market,2,19477,2025-12-28,,,friend,,False
TX007774,INV0463,buy,bond,2,24574,2024-11-13,,,self,,False
TX007775,INV0463,sell,money_market,2,5792,2025-10-18,224.0,-14.7,,need_cash,
TX007776,INV0463,buy,bond,2,28257,2024-09-05,,,advisor,,False
TX007777,INV0463,buy,bond,2,18312,2025-05-24,,,self,,False
TX007778,INV0463,buy,money_market,2,8690,2025-05-23,,,self,,True
TX007779,INV0463,buy,money_market,2,9230,2025-10-07,,,social_media,,True
TX007780,INV0463,sell,money_market,2,21052,2025-10-07,266.0,-4.92,,rational_take_profit,
TX007781,INV0463,sell,money_market,2,7843,2025-03-10,90.0,3.63,,rational_take_profit,
TX007782,INV0463,buy,bond,2,7011,2025-02-16,,,social_media,,True
TX007783,INV0463,buy,bond,2,7836,2025-06-06,,,advisor,,False
TX007784,INV0464,sell,bond,2,3743,2024-07-29,134.0,16.92,,need_cash,
TX007785,INV0464,buy,fund,4,8452,2024-10-03,,,advisor,,False
TX007786,INV0464,sell,mixed_medium,3,11649,2025-04-12,119.0,17.19,,follow_others,
TX007787,INV0464,sell,fund,4,6156,2024-07-25,103.0,-3.6,,rational_take_profit,
TX007788,INV0464,sell,mixed_medium,3,1964,2025-10-30,43.0,8.62,,rational_take_profit,
TX007789,INV0464,sell,fund,4,3915,2025-10-20,145.0,-11.73,,panic,
TX007790,INV0465,sell,stock,4,13505,2025-07-06,467.0,13.74,,need_cash,
TX007791,INV0465,sell,stock,4,6727,2025-06-18,287.0,-9.12,,follow_others,
TX007792,INV0465,sell,stock,4,16018,2025-04-27,354.0,18.0,,rational_take_profit,
TX007793,INV0465,buy,etf,4,10250,2025-04-20,,,social_media,,True
TX007794,INV0465,buy,fund,4,18565,2024-07-19,,,advisor,,False
TX007795,INV0465,buy,fund,4,27906,2025-07-05,,,self,,False
TX007796,INV0465,sell,fund,4,8986,2025-06-10,473.0,-14.42,,rational_stop_loss,
TX007797,INV0465,buy,fund,4,26286,2025-07-04,,,advisor,,False
TX007798,INV0465,sell,etf,4,20166,2025-01-15,449.0,-13.94,,rational_stop_loss,
TX007799,INV0465,buy,crypto,5,19615,2025-11-12,,,advisor,,True
TX007800,INV0465,buy,etf,4,9851,2025-08-13,,,social_media,,True
TX007801,INV0465,buy,etf,4,21511,2025-02-01,,,social_media,,True
TX007802,INV0465,buy,stock,4,19021,2025-07-22,,,social_media,,True
TX007803,INV0465,sell,stock,4,29553,2024-09-23,119.0,-10.38,,follow_others,
TX007804,INV0465,buy,etf,4,28638,2025-07-16,,,self,,False
TX007805,INV0465,buy,stock,4,17347,2025-06-14,,,friend,,True
TX007806,INV0465,sell,stock,4,4640,2025-04-18,451.0,15.51,,follow_others,
TX007807,INV0465,sell,crypto,5,25177,2025-03-07,408.0,-9.79,,rational_stop_loss,
TX007808,INV0465,buy,stock,4,14969,2025-10-14,,,self,,False
TX007809,INV0465,buy,stock,4,16659,2024-11-07,,,social_media,,True
TX007810,INV0465,buy,stock,4,31166,2024-08-05,,,self,,False
TX007811,INV0465,sell,stock,4,13120,2025-11-01,144.0,-4.79,,follow_others,
TX007812,INV0465,sell,crypto,5,24755,2025-09-05,69.0,-9.98,,follow_others,
TX007813,INV0465,sell,crypto,5,11172,2025-06-22,382.0,2.5,,need_cash,
TX007814,INV0465,buy,stock,4,12553,2024-11-12,,,social_media,,False
TX007815,INV0465,sell,crypto,5,5620,2025-11-13,245.0,-1.4,,follow_others,
TX007816,INV0465,sell,etf,4,17381,2024-11-19,259.0,-2.17,,rational_take_profit,
TX007817,INV0465,buy,stock,4,30587,2025-06-26,,,friend,,False
TX007818,INV0465,sell,stock,4,13816,2025-01-18,220.0,5.15,,need_cash,
TX007819,INV0466,sell,mixed_low,3,3081,2024-11-11,38.0,18.86,,rational_take_profit,
TX007820,INV0466,buy,bond,2,1287,2025-12-09,,,advisor,,False
TX007821,INV0466,buy,bond,2,3926,2025-01-15,,,social_media,,True
TX007822,INV0466,buy,mixed_low,3,4063,2025-01-16,,,friend,,True
TX007823,INV0466,buy,bond,2,1615,2024-08-24,,,social_media,,True
TX007824,INV0466,buy,mixed_low,3,919,2025-05-11,,,social_media,,False
TX007825,INV0466,buy,mixed_low,3,1629,2024-07-19,,,social_media,,True
TX007826,INV0467,buy,deposit,1,12163,2025-03-05,,,friend,,True
TX007827,INV0467,sell,savings_insurance,1,11707,2025-12-22,193.0,14.51,,rational_take_profit,
TX007828,INV0467,buy,savings_insurance,1,9021,2025-01-31,,,friend,,True
TX007829,INV0467,sell,deposit,1,4494,2024-12-19,132.0,1.22,,follow_others,
TX007830,INV0467,buy,deposit,1,2443,2025-07-09,,,self,,False
TX007831,INV0467,sell,money_market,2,2556,2025-06-25,296.0,-4.47,,rational_take_profit,
TX007832,INV0467,buy,deposit,1,6401,2025-02-19,,,advisor,,False
TX007833,INV0467,sell,deposit,1,7872,2024-10-22,44.0,9.17,,panic,
TX007834,INV0468,sell,money_market,2,5205,2025-01-07,36.0,0.61,,follow_others,
TX007835,INV0468,buy,money_market,2,5153,2025-12-03,,,advisor,,False
TX007836,INV0468,sell,bond,2,1893,2025-01-08,64.0,-6.19,,panic,
TX007837,INV0468,sell,mixed_low,3,2481,2025-04-09,47.0,11.06,,panic,
TX007838,INV0468,sell,bond,2,3662,2024-09-21,23.0,14.82,,rational_take_profit,
TX007839,INV0468,sell,bond,2,2146,2024-08-08,21.0,19.47,,need_cash,
TX007840,INV0468,sell,bond,2,4845,2025-07-17,59.0,16.21,,rational_take_profit,
TX007841,INV0468,buy,mixed_low,3,1020,2024-12-24,,,social_media,,False
TX007842,INV0468,sell,mixed_low,3,2220,2025-12-29,92.0,4.38,,follow_others,
TX007843,INV0468,sell,bond,2,1855,2025-01-06,76.0,17.39,,rational_take_profit,
TX007844,INV0468,buy,bond,2,3493,2024-10-08,,,friend,,False
TX007845,INV0468,buy,bond,2,3677,2025-09-21,,,self,,True
TX007846,INV0468,buy,bond,2,1144,2025-08-01,,,advisor,,False
TX007847,INV0468,buy,bond,2,5071,2024-11-23,,,social_media,,False
TX007848,INV0468,buy,money_market,2,752,2025-07-16,,,advisor,,False
TX007849,INV0468,buy,bond,2,3624,2025-10-27,,,friend,,False
TX007850,INV0468,buy,bond,2,4371,2025-02-27,,,social_media,,True
TX007851,INV0468,buy,bond,2,1651,2025-01-14,,,social_media,,True
TX007852,INV0468,sell,bond,2,4167,2025-07-29,23.0,9.6,,rational_take_profit,
TX007853,INV0468,sell,mixed_low,3,2947,2025-02-17,45.0,1.75,,follow_others,
TX007854,INV0468,buy,bond,2,941,2025-01-01,,,friend,,True
TX007855,INV0468,buy,mixed_low,3,1950,2025-06-13,,,social_media,,True
TX007856,INV0468,buy,bond,2,1046,2025-10-08,,,friend,,True
TX007857,INV0468,sell,money_market,2,3533,2025-06-26,63.0,11.67,,rational_take_profit,
TX007858,INV0468,buy,mixed_low,3,1717,2025-04-14,,,social_media,,True
TX007859,INV0468,sell,bond,2,1573,2025-07-24,16.0,-7.16,,panic,
TX007860,INV0468,buy,mixed_low,3,2159,2025-05-06,,,self,,False
TX007861,INV0469,sell,fund,4,33409,2024-12-06,30.0,-14.16,,panic,
TX007862,INV0469,sell,mixed_medium,3,17773,2024-08-04,37.0,-2.07,,need_cash,
TX007863,INV0469,buy,bond,2,32099,2025-01-08,,,social_media,,True
TX007864,INV0469,sell,mixed_medium,3,17073,2024-08-13,11.0,10.71,,rational_take_profit,
TX007865,INV0469,sell,bond,2,4744,2025-06-09,33.0,-4.75,,panic,
TX007866,INV0469,sell,mixed_medium,3,11286,2024-07-10,13.0,-16.64,,follow_others,
TX007867,INV0469,sell,fund,4,21319,2025-05-01,44.0,-2.15,,need_cash,
TX007868,INV0469,sell,bond,2,32679,2024-09-24,19.0,-3.65,,panic,
TX007869,INV0469,sell,mixed_low,3,9821,2024-09-19,25.0,-6.36,,rational_stop_loss,
TX007870,INV0470,sell,mixed_medium,3,6908,2025-08-11,181.0,3.4,,need_cash,
TX007871,INV0470,buy,mixed_low,3,15404,2025-09-24,,,advisor,,False
TX007872,INV0470,sell,fund,4,12841,2025-06-22,411.0,18.88,,rational_take_profit,
TX007873,INV0470,sell,mixed_medium,3,3640,2025-02-19,157.0,-11.68,,rational_stop_loss,
TX007874,INV0470,sell,mixed_low,3,20716,2025-07-13,309.0,4.38,,rational_take_profit,
TX007875,INV0470,buy,mixed_medium,3,19567,2025-02-15,,,self,,False
TX007876,INV0470,buy,bond,2,15561,2025-05-22,,,advisor,,False
TX007877,INV0470,sell,mixed_medium,3,7490,2025-12-18,362.0,19.12,,need_cash,
TX007878,INV0470,buy,mixed_medium,3,3224,2024-11-16,,,social_media,,True
TX007879,INV0470,sell,mixed_medium,3,7946,2025-06-13,422.0,-11.05,,follow_others,
TX007880,INV0470,buy,fund,4,12454,2025-04-03,,,friend,,True
TX007881,INV0470,sell,mixed_medium,3,21903,2024-11-10,268.0,23.83,,need_cash,
TX007882,INV0470,sell,fund,4,21931,2024-08-10,53.0,12.17,,follow_others,
TX007883,INV0470,buy,mixed_medium,3,11991,2024-11-19,,,self,,False
TX007884,INV0470,sell,mixed_medium,3,6827,2025-05-15,360.0,14.26,,follow_others,
TX007885,INV0470,sell,mixed_low,3,13352,2025-05-11,95.0,-13.72,,rational_stop_loss,
TX007886,INV0471,sell,mixed_low,3,4263,2025-07-17,13.0,10.99,,follow_others,
TX007887,INV0471,buy,money_market,2,3399,2024-09-28,,,advisor,,False
TX007888,INV0471,buy,bond,2,4951,2024-12-02,,,social_media,,True
TX007889,INV0471,buy,bond,2,4694,2025-05-06,,,friend,,True
TX007890,INV0471,sell,money_market,2,3530,2025-05-14,13.0,-0.23,,need_cash,
TX007891,INV0471,buy,bond,2,1322,2024-12-13,,,advisor,,False
TX007892,INV0471,sell,bond,2,5483,2025-09-28,79.0,19.4,,rational_take_profit,
TX007893,INV0471,buy,money_market,2,3049,2025-11-26,,,social_media,,True
TX007894,INV0471,buy,money_market,2,1619,2025-11-23,,,friend,,False
TX007895,INV0471,sell,mixed_low,3,5548,2024-08-06,78.0,19.62,,rational_take_profit,
TX007896,INV0471,buy,mixed_low,3,1436,2025-05-20,,,friend,,False
TX007897,INV0471,sell,money_market,2,1338,2024-07-27,57.0,6.33,,rational_take_profit,
TX007898,INV0471,sell,bond,2,2884,2025-06-22,26.0,-12.86,,panic,
TX007899,INV0471,sell,money_market,2,3853,2024-09-08,17.0,17.1,,need_cash,
TX007900,INV0471,buy,mixed_low,3,4718,2024-12-02,,,friend,,True
TX007901,INV0471,sell,bond,2,2687,2025-05-27,64.0,11.82,,need_cash,
TX007902,INV0471,sell,mixed_low,3,4592,2025-04-13,86.0,3.66,,rational_take_profit,
TX007903,INV0471,sell,bond,2,4807,2024-09-21,52.0,-9.36,,follow_others,
TX007904,INV0471,buy,bond,2,2702,2024-10-14,,,self,,False
TX007905,INV0472,sell,fund,4,13100,2025-09-27,38.0,-2.6,,rational_take_profit,
TX007906,INV0472,sell,stock,4,16753,2025-07-29,46.0,-11.89,,follow_others,
TX007907,INV0472,buy,stock,4,6706,2025-09-25,,,social_media,,True
TX007908,INV0472,buy,stock,4,15458,2024-10-29,,,advisor,,False
TX007909,INV0472,sell,stock,4,24594,2024-07-19,14.0,-4.44,,rational_take_profit,
TX007910,INV0472,buy,etf,4,23455,2025-04-09,,,self,,False
TX007911,INV0472,sell,etf,4,16518,2025-09-23,10.0,-14.23,,rational_stop_loss,
TX007912,INV0472,buy,stock,4,23483,2025-12-04,,,social_media,,True
TX007913,INV0472,sell,mixed_medium,3,26522,2025-06-23,16.0,-3.71,,rational_take_profit,
TX007914,INV0472,buy,stock,4,16076,2024-09-06,,,advisor,,False
TX007915,INV0472,sell,etf,4,26388,2025-12-08,33.0,-0.49,,rational_take_profit,
TX007916,INV0472,buy,mixed_medium,3,18247,2025-01-05,,,advisor,,False
TX007917,INV0472,buy,mixed_medium,3,24373,2025-12-30,,,advisor,,False
TX007918,INV0472,buy,mixed_medium,3,22089,2025-10-26,,,self,,False
TX007919,INV0472,buy,stock,4,15096,2025-04-09,,,social_media,,True
TX007920,INV0472,buy,etf,4,25903,2024-11-24,,,advisor,,False
